student_id,semester,age,gender,level,faculty,city_type,sleep_hours,study_hours,screen_hours_academic,screen_hours_leisure,physical_activity_hours,academic_pressure,social_support,financial_stress,gpa,exam_period,anxiety_score,depressive_symptoms,stress_level,burnout_risk
548,2023S2,19,M,L1,Ingénierie,Urbain,4.5,1.9,2.6,6.1,2.4,3,1,2,10.1,1,6.2,4.2,4,Moyen
549,2023S2,22,F,Bac,Lettres,Urbain,6.5,7.7,3.4,5.4,5.2,3,2,5,12.4,1,4.3,2.1,4,Moyen
549,2023S2,25,M,Bac,Lettres,Urbain,7.1,3.8,2.5,8.1,2.0,5,4,3,12.2,1,4.5,4.9,3,Faible
550,2023S2,23,F,L1,Gestion,Rural,4.3,7.7,3.5,2.9,3.6,2,5,5,15.1,0,5.8,4.1,3,Faible
550,2024S1,19,M,Bac,Sciences,Rural,8.3,2.3,4.2,3.4,0.5,5,5,1,11.3,1,6.1,3.6,3,Faible
551,2024S1,19,F,Bac,Sciences,Urbain,6.1,6.4,3.7,4.5,2.4,3,2,5,12.2,0,3.4,4.3,3,Faible
551,2023S2,18,F,L2,Sciences,Urbain,4.8,7.2,3.2,0.0,0.7,2,1,2,6.9,0,2.6,2.5,3,Faible
552,2024S2,25,M,L2,Sciences,Urbain,8.5,7.0,4.6,0.0,0.3,2,1,5,13.9,0,4.1,5.5,2,Faible
552,2023S1,19,F,L2,Gestion,Rural,7.3,5.3,6.5,4.6,2.3,1,5,4,9.9,1,3.2,2.8,2,Faible
553,2023S2,27,M,L3,Gestion,Urbain,5.5,6.5,2.2,1.7,4.2,2,3,4,18.0,1,3.6,1.4,3,Faible
553,2024S2,21,M,Bac,Médecine,Rural,7.3,5.4,4.1,1.3,3.5,5,5,4,11.4,1,6.3,3.1,3,Faible
554,2023S1,25,M,M1,Ingénierie,Urbain,6.8,2.4,3.2,5.1,6.1,1,5,3,13.3,0,2.9,1.0,1,Faible
554,2023S2,24,F,Bac,Sciences,Rural,4.1,5.3,2.0,0.8,1.9,2,2,2,13.9,0,6.5,2.5,3,Faible
555,2023S2,18,M,L2,Sciences,Urbain,4.3,2.3,2.2,5.4,2.5,1,1,4,11.7,1,4.2,4.7,3,Faible
555,2024S1,19,M,Bac,Ingénierie,Urbain,6.8,2.0,2.8,2.3,3.0,2,4,4,13.3,0,4.0,3.0,2,Faible
556,2023S1,18,M,M1,Gestion,Rural,3.8,5.1,6.3,2.2,2.2,4,5,4,18.0,0,8.0,3.0,3,Moyen
556,2023S1,24,F,L2,Ingénierie,Rural,7.7,3.3,5.2,4.7,3.3,5,5,2,9.7,0,4.9,3.6,2,Faible
557,2024S2,22,F,Bac,Gestion,Urbain,4.4,7.7,1.9,1.5,1.2,5,4,4,6.0,0,4.7,1.0,4,Moyen
557,2024S1,22,F,L2,Médecine,Urbain,7.6,7.9,4.5,7.5,1.0,1,2,3,8.1,1,2.0,4.9,3,Faible
558,2024S1,25,F,Bac,Lettres,Urbain,8.3,10.0,1.8,3.8,1.2,4,3,4,15.0,0,3.6,3.7,3,Faible
558,2024S1,24,F,L3,Sciences,Urbain,7.0,1.8,2.4,4.0,0.5,1,2,1,10.6,0,3.3,3.1,1,Faible
559,2024S1,20,F,L2,Médecine,Urbain,3.0,2.2,5.9,5.3,0.0,1,5,3,18.0,0,5.3,3.1,2,Faible
559,2023S1,20,M,Bac,Sciences,Urbain,7.9,6.2,7.1,6.1,1.8,3,2,1,14.2,1,2.0,3.8,3,Faible
560,2023S1,25,M,L1,Ingénierie,Rural,5.7,3.9,0.1,3.0,0.0,1,4,4,10.0,0,3.6,4.7,2,Faible
560,2023S2,17,M,Bac,Médecine,Urbain,6.2,3.1,3.6,5.4,1.4,2,2,4,9.7,1,5.6,3.6,2,Faible
561,2023S2,18,F,L2,Gestion,Urbain,5.3,3.7,4.2,5.5,0.0,3,5,2,10.7,1,4.8,2.9,3,Faible
561,2024S1,18,F,L1,Sciences,Urbain,8.7,4.4,3.0,6.9,4.4,3,4,1,6.0,1,5.2,3.0,2,Faible
562,2024S1,22,M,L2,Sciences,Urbain,6.5,5.8,3.8,3.1,1.4,1,4,1,12.8,0,1.3,1.0,1,Faible
562,2024S1,20,M,M2,Gestion,Urbain,5.7,0.9,2.8,5.5,0.0,3,5,5,14.1,0,4.2,3.5,2,Faible
563,2023S2,27,M,L1,Ingénierie,Urbain,8.2,5.3,4.6,5.1,2.0,5,5,5,9.1,1,5.1,4.0,3,Faible
563,2024S2,26,M,M2,Médecine,Urbain,7.5,4.1,2.9,4.9,2.4,3,5,5,7.3,1,4.9,2.8,3,Faible
564,2024S2,19,F,L2,Lettres,Rural,4.7,2.9,4.5,0.0,1.1,3,3,5,9.3,1,3.9,3.1,3,Faible
564,2023S2,19,M,Bac,Médecine,Rural,6.8,7.3,5.3,6.5,4.4,2,5,1,15.0,0,4.0,1.8,3,Faible
565,2023S2,19,F,L1,Gestion,Urbain,6.6,3.6,5.0,6.1,2.9,5,2,2,14.4,0,5.4,2.4,4,Moyen
565,2023S2,22,F,L3,Gestion,Urbain,4.2,3.8,3.2,5.3,1.6,3,1,5,12.6,0,4.8,3.9,4,Moyen
566,2023S2,24,M,L1,Lettres,Rural,7.5,3.9,0.0,2.8,2.8,2,3,1,16.9,0,3.8,2.1,1,Faible
566,2023S2,27,F,Bac,Gestion,Urbain,6.3,7.6,4.4,7.3,4.3,5,3,2,6.9,1,5.5,4.5,4,Moyen
567,2023S2,23,F,Bac,Sciences,Rural,9.3,4.7,0.9,3.9,0.2,3,1,2,11.4,0,2.5,2.4,3,Faible
567,2024S1,20,F,L3,Ingénierie,Rural,8.3,4.4,4.3,5.0,0.8,1,2,5,13.7,1,3.1,5.2,3,Faible
568,2024S1,27,F,L2,Droit,Urbain,6.6,6.3,4.2,1.7,2.0,3,3,1,14.4,0,2.4,2.0,3,Faible
568,2024S1,20,M,L2,Sciences,Urbain,6.2,0.0,3.1,3.4,0.0,5,3,3,14.4,1,3.4,4.0,3,Faible
569,2024S1,27,F,Bac,Gestion,Rural,3.4,4.9,3.6,4.1,2.4,3,5,1,14.2,1,5.2,3.1,2,Faible
569,2023S2,26,F,L3,Lettres,Rural,7.5,4.9,6.1,2.2,4.5,5,4,2,16.0,1,2.5,4.2,3,Faible
570,2024S2,27,F,M2,Gestion,Rural,6.2,6.2,5.8,2.7,1.8,1,3,4,14.3,0,3.2,3.9,2,Faible
570,2023S1,27,F,Bac,Ingénierie,Urbain,5.6,5.1,2.9,5.1,0.0,3,2,5,8.5,0,5.0,3.8,4,Moyen
571,2023S2,27,F,Bac,Sciences,Rural,6.3,2.2,0.1,6.1,3.2,5,4,2,10.6,1,5.1,2.8,3,Faible
571,2023S1,18,M,M1,Ingénierie,Urbain,8.5,1.2,6.3,1.1,4.5,2,1,3,6.9,1,6.1,5.5,3,Faible
572,2024S2,17,F,L3,Sciences,Urbain,8.2,5.8,0.7,8.6,0.0,3,3,3,15.0,0,4.2,3.7,3,Faible
572,2024S1,25,M,L2,Droit,Urbain,8.2,3.5,3.7,2.3,2.8,1,2,3,15.6,1,2.8,2.0,2,Faible
573,2024S2,18,M,M1,Gestion,Rural,4.8,3.8,3.4,1.9,3.0,2,1,3,8.3,0,4.9,3.0,2,Faible
573,2023S2,24,M,L2,Gestion,Rural,8.5,2.8,4.3,7.1,2.7,3,5,1,10.9,1,2.0,1.9,1,Faible
574,2024S1,25,F,Bac,Ingénierie,Rural,5.6,4.5,5.8,5.4,2.4,5,5,2,6.7,0,6.2,3.3,4,Moyen
574,2023S2,20,F,L3,Sciences,Urbain,7.3,4.4,3.6,5.9,2.2,4,4,3,11.6,0,3.7,1.6,2,Faible
575,2024S1,24,M,L2,Ingénierie,Urbain,7.2,2.1,2.6,2.3,1.6,2,1,2,9.5,1,5.0,3.0,2,Faible
575,2023S1,25,F,M2,Ingénierie,Rural,6.1,6.0,4.0,4.9,4.2,5,4,2,8.5,0,5.4,2.7,3,Faible
576,2023S1,26,M,Bac,Médecine,Urbain,6.6,3.1,1.0,9.1,2.1,2,1,4,11.9,1,4.8,3.7,2,Faible
576,2023S1,26,M,L2,Médecine,Rural,4.0,7.4,2.3,2.3,5.6,3,1,1,17.6,1,4.1,2.8,3,Faible
577,2024S2,21,M,L3,Ingénierie,Urbain,6.4,4.9,3.1,5.5,3.4,1,5,4,14.4,1,2.3,3.1,2,Faible
577,2023S2,23,M,L1,Médecine,Rural,6.0,4.3,4.5,2.5,2.2,1,4,5,11.2,1,2.5,3.9,2,Faible
578,2024S2,26,M,L1,Droit,Rural,9.4,1.5,6.0,1.9,0.6,2,5,5,11.9,0,1.1,2.5,2,Faible
578,2023S1,20,F,M1,Ingénierie,Urbain,6.3,5.6,5.4,3.5,2.8,4,1,5,17.6,1,4.5,5.0,3,Faible
579,2023S2,17,M,L1,Gestion,Urbain,5.3,4.4,5.2,3.9,0.7,3,5,4,15.8,1,4.0,2.8,3,Faible
579,2023S1,19,F,L2,Sciences,Urbain,6.5,4.8,5.5,3.7,1.0,5,4,2,11.1,1,6.2,3.0,4,Moyen
580,2024S2,21,F,M1,Médecine,Rural,5.4,7.1,4.6,3.9,1.5,3,4,5,13.5,0,3.4,2.2,3,Faible
580,2024S2,19,M,Bac,Sciences,Urbain,4.3,6.2,3.6,8.4,0.1,4,2,5,9.0,1,8.1,4.4,4,Moyen
581,2024S2,27,M,M2,Gestion,Rural,6.9,6.7,1.7,7.4,4.6,5,5,4,12.1,0,3.7,2.9,2,Faible
581,2023S1,23,M,L3,Ingénierie,Urbain,6.3,0.0,3.6,4.3,0.2,4,2,2,14.3,1,3.6,3.6,3,Faible
582,2023S2,25,M,L1,Sciences,Rural,7.7,4.1,0.5,4.2,2.4,3,1,5,15.1,1,2.5,3.3,3,Faible
582,2023S2,22,F,L1,Lettres,Urbain,8.3,1.3,2.6,6.9,0.8,3,5,1,10.1,0,3.5,3.7,2,Faible
583,2023S1,26,M,M2,Sciences,Urbain,8.9,5.4,3.6,5.5,0.0,2,3,5,15.0,0,2.9,4.6,2,Faible
583,2023S2,17,M,Bac,Ingénierie,Rural,6.6,0.7,3.6,4.5,1.7,4,2,4,12.4,0,4.5,3.5,3,Faible
584,2023S1,23,M,L1,Médecine,Urbain,7.3,6.6,2.4,8.5,1.8,1,4,4,11.1,0,3.7,3.1,2,Faible
584,2023S2,19,F,L1,Ingénierie,Urbain,6.7,7.6,0.4,2.3,4.3,4,2,1,17.7,0,5.5,1.7,3,Faible
585,2024S1,21,F,L1,Gestion,Urbain,3.1,4.1,2.5,4.0,2.6,4,5,2,10.9,0,3.9,1.8,3,Faible
585,2024S1,26,M,L1,Gestion,Urbain,8.0,5.2,3.0,3.7,2.3,5,2,1,8.7,1,4.6,4.6,3,Faible
586,2024S2,20,F,M2,Ingénierie,Urbain,7.1,7.6,3.8,4.9,3.1,5,4,5,10.0,1,6.2,3.1,5,Moyen
586,2024S1,26,F,M1,Sciences,Urbain,7.1,8.7,4.7,1.9,1.6,2,2,4,14.2,0,2.4,6.8,2,Faible
587,2024S1,21,M,L1,Lettres,Rural,5.6,7.9,2.9,4.9,1.1,1,2,2,9.0,0,6.8,2.0,2,Faible
587,2024S1,21,F,L1,Ingénierie,Urbain,5.4,5.6,2.8,3.5,1.0,3,3,5,14.5,1,7.6,4.4,3,Moyen
588,2023S1,22,F,L2,Lettres,Urbain,6.2,7.7,2.3,6.1,0.9,1,1,1,9.4,0,3.1,3.5,2,Faible
588,2024S1,26,F,Bac,Ingénierie,Urbain,7.1,2.6,3.4,3.4,2.4,1,4,5,11.8,1,2.3,3.6,2,Faible
589,2024S1,26,F,L3,Gestion,Rural,3.6,3.1,5.2,2.9,0.0,1,1,1,18.0,1,2.9,1.8,2,Faible
589,2024S2,27,M,M1,Droit,Urbain,6.6,6.4,1.6,5.4,1.7,2,3,3,9.4,0,4.0,1.7,2,Faible
590,2024S1,22,F,M1,Gestion,Rural,8.7,4.6,0.0,4.2,4.0,2,5,3,6.0,1,4.2,2.9,1,Faible
590,2024S1,24,F,L1,Ingénierie,Urbain,6.1,5.8,3.9,3.5,2.5,1,5,4,16.1,0,1.3,1.9,2,Faible
591,2023S2,24,M,L1,Gestion,Urbain,3.5,6.3,5.6,3.6,1.9,3,3,2,7.8,0,3.6,4.3,3,Faible
591,2024S2,27,M,Bac,Médecine,Urbain,6.0,6.4,4.1,3.0,1.2,3,5,4,9.6,1,4.7,3.1,3,Faible
592,2024S2,25,M,L1,Gestion,Urbain,6.7,0.8,1.7,8.1,0.7,3,5,5,14.2,1,2.8,3.9,3,Faible
592,2024S2,24,F,L1,Sciences,Rural,6.8,5.9,3.3,5.1,3.9,2,2,3,14.1,1,3.5,3.2,3,Faible
593,2024S2,27,F,M1,Gestion,Urbain,6.5,3.2,3.6,5.5,2.2,5,2,4,6.0,1,5.7,3.7,4,Moyen
593,2024S2,18,M,M1,Sciences,Urbain,9.0,5.0,4.8,5.0,1.2,3,2,1,11.0,1,3.3,4.8,3,Faible
594,2024S2,26,F,M2,Sciences,Urbain,6.5,3.6,1.9,4.6,1.5,5,3,2,14.6,1,4.1,4.4,3,Faible
594,2023S1,27,M,M1,Gestion,Urbain,6.6,3.7,6.3,3.2,0.7,1,5,3,18.0,0,3.4,3.2,2,Faible
595,2024S1,17,F,Bac,Sciences,Rural,5.5,3.3,2.8,2.6,2.2,3,1,2,8.3,1,5.1,4.2,2,Faible
595,2024S2,26,F,L2,Lettres,Urbain,7.6,6.0,2.3,3.2,2.2,1,4,2,15.2,1,2.0,4.2,2,Faible
596,2024S1,18,M,Bac,Lettres,Urbain,8.7,4.2,4.0,5.3,2.9,1,5,3,10.0,1,3.4,2.2,2,Faible
596,2024S1,18,M,L1,Droit,Urbain,5.4,4.0,1.0,3.1,0.0,4,3,1,15.1,1,5.2,1.4,3,Faible
597,2023S1,19,M,L2,Gestion,Urbain,6.1,3.8,7.2,6.6,2.2,1,2,1,8.9,1,4.0,3.6,2,Faible
597,2024S2,26,F,L3,Médecine,Rural,3.0,5.7,4.3,7.4,2.8,1,4,1,11.3,0,4.3,3.7,3,Faible
598,2023S2,23,F,L2,Ingénierie,Rural,5.1,2.8,3.0,0.5,1.8,2,4,2,13.2,1,4.3,1.1,2,Faible
598,2023S1,18,M,Bac,Médecine,Urbain,9.1,7.7,1.7,7.2,4.0,1,4,1,14.9,0,2.3,1.5,1,Faible
599,2023S2,17,M,Bac,Sciences,Urbain,5.9,3.2,3.2,1.8,3.0,3,1,5,13.7,1,4.3,3.8,3,Faible
599,2024S1,22,F,Bac,Ingénierie,Urbain,6.6,3.6,5.2,3.5,3.6,2,2,5,10.7,1,5.0,2.7,3,Faible
600,2024S1,25,F,Bac,Gestion,Rural,5.3,4.5,2.8,4.3,0.4,4,2,1,10.5,0,4.5,3.0,3,Faible
600,2023S1,19,F,Bac,Sciences,Urbain,6.9,5.4,2.1,0.0,0.0,4,2,1,17.3,1,5.1,2.1,3,Faible
601,2023S1,22,M,L2,Ingénierie,Urbain,6.1,4.1,4.8,2.6,2.4,1,2,3,12.8,1,4.3,3.1,2,Faible
601,2023S2,19,M,L3,Gestion,Urbain,6.9,4.0,1.6,4.3,0.0,5,5,3,10.6,1,3.9,4.0,4,Moyen
602,2024S2,17,M,L1,Sciences,Urbain,6.4,6.7,3.9,1.6,1.1,4,4,4,13.6,0,4.3,1.1,2,Faible
602,2023S2,21,F,L2,Sciences,Urbain,8.3,0.0,4.2,1.5,2.0,4,4,2,13.9,1,4.1,1.8,2,Faible
603,2023S1,26,M,Bac,Sciences,Urbain,6.5,3.3,4.2,7.7,3.1,4,4,2,7.9,0,4.5,4.1,3,Faible
603,2023S2,27,F,M2,Gestion,Urbain,5.1,2.8,4.3,4.3,2.1,3,3,3,13.5,0,5.0,2.3,3,Faible
604,2023S1,20,F,L1,Gestion,Urbain,5.4,3.7,1.8,6.0,4.2,5,2,5,7.5,1,5.8,1.0,4,Moyen
604,2023S2,23,M,L3,Gestion,Urbain,3.7,7.3,3.2,7.9,1.0,1,5,4,10.1,0,4.2,3.4,3,Faible
605,2023S1,22,F,M1,Sciences,Urbain,6.5,3.1,3.0,5.6,0.6,1,5,3,9.0,1,3.0,3.1,2,Faible
605,2023S1,26,F,M1,Gestion,Urbain,6.2,4.3,3.7,3.0,5.4,2,3,4,11.6,1,5.4,3.3,4,Moyen
606,2023S1,23,F,Bac,Gestion,Rural,8.4,5.6,0.3,2.8,1.8,3,3,2,10.7,0,4.0,3.0,2,Faible
606,2024S2,21,F,L2,Ingénierie,Urbain,4.7,2.9,1.0,5.1,2.2,5,4,2,11.4,0,5.2,4.1,3,Faible
607,2023S2,20,M,Bac,Ingénierie,Rural,5.3,0.0,7.4,5.4,1.2,2,4,2,6.3,0,3.5,2.1,3,Faible
607,2023S2,23,M,Bac,Gestion,Urbain,5.3,0.0,4.8,4.5,0.7,5,4,5,11.8,0,5.8,3.6,3,Faible
608,2023S2,23,M,Bac,Médecine,Urbain,5.9,7.2,3.1,5.5,1.8,4,4,3,8.7,1,4.9,2.7,4,Moyen
608,2023S1,22,M,M1,Gestion,Rural,4.5,5.4,3.6,3.8,3.6,5,4,4,18.0,1,3.9,3.9,5,Moyen
609,2023S2,24,M,M1,Sciences,Rural,5.9,3.8,7.1,4.0,1.7,2,2,3,10.8,0,2.7,4.3,3,Faible
609,2023S2,20,F,Bac,Médecine,Urbain,6.3,3.8,0.1,3.2,0.0,3,5,2,11.2,1,5.8,3.4,2,Faible
610,2023S1,26,F,L2,Médecine,Rural,6.4,2.8,3.7,2.3,0.3,3,2,2,14.1,0,4.5,5.8,2,Faible
610,2024S1,21,M,M2,Médecine,Urbain,8.1,4.8,2.9,2.2,4.8,4,5,3,16.0,0,3.4,3.0,3,Faible
611,2023S1,20,F,L1,Médecine,Urbain,6.3,5.9,5.7,3.3,0.0,1,1,1,8.5,0,2.7,4.8,3,Faible
611,2023S2,17,M,L1,Lettres,Urbain,6.2,2.7,4.5,5.5,0.9,2,1,1,13.7,1,2.8,2.4,2,Faible
612,2023S1,24,F,L1,Lettres,Urbain,7.9,5.0,7.4,4.1,2.7,1,1,3,14.9,0,2.3,2.7,3,Faible
612,2024S1,17,M,L3,Gestion,Urbain,6.3,2.8,5.0,3.2,2.7,4,5,2,12.6,0,5.7,4.6,3,Faible
613,2023S1,21,M,L1,Gestion,Urbain,4.6,4.3,2.7,3.5,2.7,5,3,4,12.5,0,5.3,1.9,4,Moyen
613,2023S2,22,F,L3,Sciences,Urbain,4.8,3.4,3.1,0.4,3.3,5,2,1,10.5,0,6.2,3.5,3,Faible
614,2024S1,22,F,L1,Gestion,Urbain,4.8,6.3,4.7,2.9,1.7,4,3,3,11.0,1,7.1,4.8,4,Moyen
614,2024S2,21,M,L1,Médecine,Rural,4.6,4.5,6.1,5.5,0.5,3,5,5,11.7,0,4.3,4.8,4,Moyen
615,2023S2,19,F,L1,Ingénierie,Urbain,9.1,2.2,2.2,1.7,1.7,2,4,3,10.7,1,1.7,1.4,2,Faible
615,2024S1,21,F,Bac,Sciences,Urbain,4.8,4.3,4.0,0.9,3.8,4,3,2,14.7,0,5.4,2.3,3,Faible
616,2024S1,24,M,L1,Sciences,Rural,6.2,6.5,0.0,1.5,0.0,4,5,3,9.4,0,3.6,3.8,3,Faible
616,2024S2,18,F,Bac,Sciences,Urbain,6.4,2.1,3.0,3.0,1.3,2,1,1,14.6,1,3.8,4.2,3,Faible
617,2023S1,22,M,L3,Sciences,Urbain,6.1,3.9,6.6,3.9,2.0,3,4,1,16.0,0,4.2,2.5,2,Faible
617,2023S1,25,F,L1,Sciences,Urbain,5.2,3.7,6.2,4.5,1.0,3,1,3,13.1,1,6.9,3.1,5,Moyen
618,2023S2,24,F,L3,Gestion,Urbain,6.9,4.9,4.8,5.4,1.2,2,3,4,6.6,1,4.3,3.4,3,Faible
618,2024S2,27,M,M2,Sciences,Rural,4.2,4.1,6.7,3.5,2.6,1,3,3,13.8,1,3.6,2.6,3,Faible
619,2023S1,24,F,L3,Ingénierie,Urbain,4.8,5.2,3.0,5.5,2.2,5,2,4,10.1,1,6.4,2.4,4,Moyen
619,2024S2,24,F,M2,Lettres,Urbain,7.9,3.1,3.4,1.6,3.4,2,2,1,10.4,1,4.4,2.5,2,Faible
620,2023S1,23,F,L2,Sciences,Urbain,4.8,4.2,3.0,6.4,2.8,3,5,5,13.1,1,6.4,5.4,3,Faible
620,2024S1,24,F,Bac,Lettres,Urbain,8.1,4.1,4.7,4.7,3.6,1,3,4,15.3,0,1.9,2.9,1,Faible
621,2023S1,22,F,M1,Gestion,Urbain,8.2,8.1,8.8,0.0,1.0,4,1,3,7.0,0,5.6,2.1,3,Faible
621,2024S2,18,F,M1,Ingénierie,Urbain,8.3,5.1,4.2,4.2,5.9,4,2,2,12.2,1,6.9,2.3,3,Faible
622,2024S1,18,F,M1,Sciences,Rural,7.5,6.2,1.4,8.6,0.0,4,1,2,18.0,0,5.7,5.6,3,Faible
622,2024S1,24,F,L2,Sciences,Rural,4.4,8.2,1.5,8.1,3.2,5,5,3,8.7,0,7.2,1.0,4,Moyen
623,2024S1,27,M,L2,Ingénierie,Urbain,4.1,5.0,1.9,4.0,0.5,3,1,1,11.4,0,4.0,3.3,3,Faible
623,2024S2,17,M,Bac,Sciences,Urbain,4.7,4.0,2.0,5.2,0.0,1,1,1,10.2,1,5.8,4.4,2,Faible
624,2023S2,22,F,L3,Ingénierie,Rural,5.0,2.5,1.9,1.8,4.5,3,4,1,14.1,0,3.7,1.0,3,Faible
624,2023S2,22,M,Bac,Sciences,Urbain,4.5,2.0,3.9,1.4,1.4,5,5,3,8.2,0,5.4,3.1,3,Faible
625,2023S2,27,M,L1,Gestion,Rural,5.3,0.2,0.9,3.6,0.1,5,2,2,7.3,1,4.8,2.6,3,Faible
625,2024S2,20,M,L2,Sciences,Rural,7.4,6.3,4.4,3.0,1.4,2,4,5,14.5,1,3.2,2.4,2,Faible
626,2024S1,27,M,L1,Lettres,Rural,7.2,5.4,5.3,4.3,1.0,3,3,2,12.7,0,3.8,3.8,3,Faible
626,2023S2,27,F,Bac,Sciences,Urbain,6.7,4.0,2.4,5.3,1.8,4,3,1,8.4,1,3.1,4.9,3,Faible
627,2024S2,26,M,L3,Lettres,Urbain,6.0,4.0,4.1,5.2,1.5,2,2,3,11.8,0,3.0,3.0,3,Faible
627,2023S2,19,F,M1,Sciences,Urbain,6.2,2.5,4.7,6.0,0.0,3,5,3,8.2,1,3.2,3.9,2,Faible
628,2023S1,27,F,L2,Gestion,Rural,6.7,5.5,5.1,5.0,2.1,2,3,5,14.8,0,5.7,4.2,2,Faible
628,2023S2,19,M,L2,Ingénierie,Urbain,5.6,3.3,3.7,6.3,2.0,2,3,2,12.8,0,5.8,3.1,2,Faible
629,2023S2,17,F,M2,Gestion,Rural,7.7,4.0,1.8,6.1,4.4,1,3,1,9.9,1,6.1,1.7,1,Faible
629,2024S1,19,F,Bac,Sciences,Urbain,4.5,2.3,3.7,3.6,4.2,2,5,5,10.3,0,4.4,1.9,2,Faible
630,2024S2,20,M,L3,Médecine,Urbain,5.2,2.6,3.2,0.0,2.0,5,3,1,10.6,0,5.1,1.8,3,Faible
630,2024S1,27,M,Bac,Sciences,Rural,5.0,6.4,3.8,1.6,2.7,4,2,2,8.8,0,5.7,2.8,3,Faible
631,2024S1,27,M,L1,Médecine,Urbain,6.9,6.7,1.7,5.2,0.4,1,2,5,16.0,0,1.9,3.7,3,Faible
631,2024S1,21,M,L2,Sciences,Urbain,4.6,2.0,0.8,4.3,3.0,2,2,1,15.5,1,3.0,1.6,2,Faible
632,2024S1,19,F,L3,Ingénierie,Urbain,5.0,5.7,0.0,8.1,6.1,1,4,4,10.8,1,2.1,2.6,3,Faible
632,2024S1,22,F,Bac,Sciences,Urbain,6.9,3.0,0.3,0.8,0.3,4,2,3,11.1,0,5.4,3.0,2,Faible
633,2023S2,27,M,L1,Sciences,Urbain,5.1,3.5,0.2,5.8,1.1,4,1,2,8.6,1,3.9,4.3,4,Moyen
633,2024S1,21,F,L2,Gestion,Urbain,7.5,6.9,5.3,4.0,2.4,1,3,3,11.5,1,4.5,2.9,4,Moyen
634,2024S1,19,M,L2,Droit,Urbain,7.4,3.9,4.0,2.4,2.3,3,2,1,13.5,1,3.3,3.9,2,Faible
634,2024S2,22,F,L2,Ingénierie,Rural,5.5,3.9,3.6,7.5,2.2,4,5,5,15.5,0,5.0,3.5,3,Faible
635,2023S1,22,F,L1,Gestion,Rural,6.5,1.2,2.9,1.8,1.0,5,5,1,9.3,0,4.5,1.9,3,Faible
635,2023S2,24,F,L2,Médecine,Urbain,9.2,3.8,0.1,4.7,0.0,5,5,4,6.9,0,4.6,3.2,2,Faible
636,2023S2,18,M,Bac,Médecine,Urbain,7.5,3.2,4.2,6.5,0.7,2,4,4,9.0,0,3.0,3.3,2,Faible
636,2023S2,17,F,Bac,Sciences,Urbain,7.0,5.4,3.9,2.3,3.2,3,5,2,13.7,1,5.3,2.7,3,Faible
637,2024S1,20,F,L2,Sciences,Rural,8.5,3.4,3.6,0.3,5.1,3,4,3,11.9,0,3.4,2.9,2,Faible
637,2024S1,23,F,L2,Lettres,Urbain,5.0,6.9,2.1,5.2,2.8,2,3,1,15.0,0,4.3,2.1,2,Faible
638,2024S1,27,F,Bac,Ingénierie,Rural,8.1,5.3,2.3,6.3,1.5,4,1,4,12.1,0,4.4,3.7,3,Faible
638,2024S2,26,F,Bac,Gestion,Urbain,6.8,4.9,4.4,3.0,3.2,1,5,5,16.8,0,2.2,3.2,3,Faible
639,2023S1,19,F,L2,Médecine,Rural,8.3,5.9,2.1,0.8,0.0,3,5,1,7.2,1,5.3,1.0,1,Faible
639,2024S1,19,F,L1,Ingénierie,Urbain,5.6,4.9,5.4,4.5,2.0,3,4,2,6.0,1,3.7,3.5,2,Faible
640,2023S1,21,F,L1,Ingénierie,Rural,8.2,6.0,6.4,3.4,1.1,4,4,5,16.1,0,5.3,2.6,3,Faible
640,2024S2,21,F,L1,Gestion,Urbain,3.9,4.2,5.5,0.3,1.6,1,1,3,9.6,0,4.9,3.3,3,Faible
641,2023S2,26,M,Bac,Sciences,Urbain,5.8,4.3,3.7,5.2,1.2,5,2,2,12.4,1,3.4,2.7,4,Moyen
641,2024S1,19,M,Bac,Ingénierie,Urbain,6.7,2.9,3.3,2.6,0.3,3,4,3,12.4,1,4.1,4.2,2,Faible
642,2023S1,25,F,M1,Ingénierie,Rural,7.2,3.1,3.7,5.2,4.6,4,1,3,13.0,0,5.0,4.3,3,Faible
642,2023S1,20,F,L3,Droit,Urbain,3.4,7.1,4.7,8.6,1.1,3,3,4,10.6,0,4.7,3.5,4,Moyen
643,2024S1,19,F,L2,Ingénierie,Urbain,4.6,5.4,6.1,3.9,1.1,5,5,3,9.1,1,5.5,3.0,5,Moyen
643,2023S2,27,M,L2,Gestion,Urbain,4.8,1.4,4.5,4.2,1.9,2,5,5,8.9,1,4.8,3.4,3,Faible
644,2023S2,18,F,L3,Sciences,Urbain,5.0,6.6,0.4,4.2,2.3,4,1,5,13.8,0,4.7,4.0,5,Moyen
644,2023S2,26,F,M1,Sciences,Urbain,5.2,4.8,1.8,3.8,4.4,1,1,5,14.3,0,4.3,4.8,3,Faible
645,2024S2,27,M,L2,Lettres,Rural,6.5,2.9,3.2,1.7,2.3,2,5,1,11.2,1,3.8,5.7,2,Faible
645,2023S1,25,F,L1,Gestion,Urbain,8.4,8.1,5.3,4.6,2.8,1,4,4,10.2,1,2.9,3.1,3,Faible
646,2023S1,20,M,L2,Ingénierie,Urbain,5.8,7.0,7.6,2.9,0.0,5,2,4,13.7,0,4.0,4.6,4,Moyen
